gameId,Date,Season,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,HTGD,ATGD,DiffPts,DiffFormPts,f_cornersAgainstHome,f_cornersForHome,f_freesAgainstHome,f_freesForHome,f_goalsAgainstHome,f_goalsForHome,f_halfTimeGoalsAgainstHome,f_halfTimeGoalsForHome,f_redsAgainstHome,f_redsForHome,f_shotsAgainstHome,f_shotsForHome,f_shotsOnTargetAgainstHome,f_shotsOnTargetForHome,f_yellowsAgainstHome,f_yellowsForHome,f_cornersAgainstAway,f_cornersForAway,f_freesAgainstAway,f_freesForAway,f_goalsAgainstAway,f_goalsForAway,f_halfTimeGoalsAgainstAway,f_halfTimeGoalsForAway,f_redsAgainstAway,f_redsForAway,f_shotsAgainstAway,f_shotsForAway,f_shotsOnTargetAgainstAway,f_shotsOnTargetForAway,f_yellowsAgainstAway,f_yellowsForAway
966,2019-01-27,1819,Chievo,Fiorentina,A,4.5,3.5,1.83,-1.1904761904761905,0.3809523809523809,-0.7619047619047619,-0.1428571428571428,6.658866519798077,2.990936818910974,14.461112246829655,14.41966772184927,1.415086216248412,0.61819735758548,0.5202822652286122,0.1937917112868075,0.0959501796751348,0.2809475146071529,10.644960589725756,9.614011724732547,5.271558490197454,3.7964770606635487,2.1724100400792654,2.918026612116455,7.235746585061189,5.003338768078649,13.213437823059198,12.74640649734253,2.1359373050532784,0.9648425114016282,1.1252010676170854,0.4931702972205955,0.2049396018147899,0.0645244033595137,12.222670057993488,9.188047642755402,7.297556020035311,4.256043815625801,1.858214005278315,2.453480042793373
967,2019-01-27,1819,Lazio,Juventus,A,4.2,3.5,1.9,0.238095238095238,1.4761904761904765,-1.1428571428571428,-0.2857142857142857,5.578248674339161,6.323607112674429,9.971732252066795,12.395236351205831,1.1964223280694928,2.1973560499349465,0.4894552122993826,1.3094321856777271,0.0845763249487546,0.0025591164937399,9.599022153598238,11.830188729113154,4.89057621042579,7.728575880075721,1.6967943148714113,2.0944098193315543,4.565136968460707,6.760355326420513,13.184399860546655,14.373761396318484,1.5270653027256316,0.795768224038672,0.7974006636344584,0.6445126087501473,0.0449593157809325,0.1283961144164518,10.10109308208306,8.381985393253283,5.513208387060742,4.505352146687594,2.194245246707625,2.3858067635580347
968,2019-01-27,1819,Parma,Spal,A,2.4,3.0,3.3,-0.2857142857142857,-0.5238095238095238,0.4761904761904761,0.1904761904761904,5.61414219978659,4.611104389907008,12.037390924052966,10.769505203076168,0.5675772688955616,1.6169426842257562,0.2884267133236458,0.7328541952477959,0.1168968937782141,0.1209083826825829,10.41101374421786,10.817315167122434,5.287292259212387,6.148545538033352,2.055438196613103,2.1869653038886825,4.272986018441502,4.526695789447282,10.56438576901857,10.341877605754275,1.683227625970922,1.4542537903159998,0.8739801709448369,0.7111440255757208,0.0448910212483049,0.0585607451014212,10.040700790825932,8.103221964006893,5.340184337253918,4.872615127094652,1.8434899323154288,1.212225129732591
969,2019-01-27,1819,Torino,Inter,H,3.6,3.3,2.1,0.238095238095238,0.7619047619047619,-0.6190476190476191,-0.2857142857142857,5.871467120553016,3.676329046210368,12.53281704941644,15.067688748608932,1.6070332792821764,0.7187515251911936,0.8642882880488552,0.4015344499400579,0.1385342462066011,0.0672075111876082,11.903712720592706,7.30370240587472,6.13957213071745,3.069701785543558,2.5617296437766,2.906014910038085,5.83674891586665,6.810224002217007,10.885962753453146,12.868829742808506,1.160709177442568,2.161473131695794,0.4004633553461496,1.071353606004711,0.0691988112920689,0.0020938225848903,10.399199945395404,11.315608959191664,5.81956235577531,7.050652991482566,2.115558985701938,2.2590625797704496
970,2019-01-28,1819,Empoli,Genoa,A,2.37,3.4,3.0,-0.8095238095238095,-0.4761904761904761,-0.1428571428571428,-0.1428571428571428,7.730878988374061,5.151691036579738,17.119235782262205,17.876837054155335,0.5370802324508264,0.8884430669215075,0.2499634253450176,0.4920668835969354,0.394523208685935,0.1889969852812656,11.028113541951482,8.438185827100508,5.390967193925641,4.131545905777989,3.691228852623589,2.872802536312526,3.420225907834208,6.739518639543627,12.544796614134365,11.0048316872466,1.596862364679895,2.2537874727773737,0.8271733637625698,0.7851922698062117,0.0812757310301441,0.1106640182714889,7.685433726022804,11.20516354379164,3.764022311788352,5.8924921123842005,2.2048144547290085,1.3581508299446603
971,2019-02-02,1819,Empoli,Chievo,D,1.95,3.5,4.0,-0.7727272727272727,-1.1363636363636365,0.2727272727272727,-0.1363636363636363,5.371475703022027,6.80392708533713,13.51450897744717,14.487622960843677,1.6130534296685268,0.8329012742850309,0.6524187245123846,0.5273284978424361,0.0367848947140981,0.1050513662957375,9.900894339500269,9.403442596448764,5.238079588883038,5.5043790310336025,2.3407461112249752,2.6792964434768054,5.663084812629028,6.707908665940246,14.432315469111453,11.012964514420911,0.6957384550198579,2.4579795066871317,0.1576995835824891,1.1003828582738329,0.0246938144746148,0.0578327693412375,8.206074413276948,12.181147809162484,3.2392203661150565,6.749165826071115,2.229577245723356,1.8660015428435373
972,2019-02-02,1819,Juventus,Parma,D,1.18,7.0,17.0,1.4090909090909092,-0.2727272727272727,1.4090909090909092,0.2727272727272727,7.011065387344275,4.82091353716728,12.810994581727297,14.2470598643545,1.9294032491909625,0.7894165998995716,0.9206190549287488,0.4035029702803855,0.1676778559584626,0.0527926936351717,12.0003664106571,9.881129890863027,7.243454925379159,5.118581305356332,2.4294478236014623,2.734665490100185,5.750419679089626,4.805159200151417,12.586403539586671,12.7066719998207,1.2306829081422326,1.31531314225969,0.766652372768338,0.6144844852299903,0.0922596947175522,0.0652545991695026,10.000277118905904,10.119040895588386,6.350976692893848,5.127156014496909,2.21430756969638,2.3420510385131954
973,2019-02-02,1819,Napoli,Sampdoria,H,1.36,5.0,8.5,1.0909090909090908,0.4545454545454545,0.6818181818181818,0.0,4.697366129974282,6.712562512842572,15.699739852101072,13.784617188676648,1.1897650659507688,1.841998949231357,0.5078673770103298,0.5443864485554534,0.0334747770795073,0.2694656622918165,8.820177696792621,11.195405340326468,4.348459517710299,5.890465364215384,3.147380524568017,3.023425239019763,4.078027948940126,8.152107189842289,13.882610422511428,11.565019375920071,0.623140195803283,1.0189592792949078,0.2450778642890363,0.1668886782385006,0.1135736547599257,0.1167522407732259,7.838277552971375,11.615729010296327,3.8401547423472535,5.465010929826079,2.1678353227323286,2.1009907145411377
974,2019-02-03,1819,Genoa,Sassuolo,D,2.5,3.3,2.87,-0.4545454545454545,0.0454545454545454,-0.2727272727272727,0.0909090909090909,7.102997720686846,3.194714333165376,13.35877208706295,12.12566022772948,1.6768253212656334,1.145534118637786,0.1744142376998272,0.5309405908962398,0.2684079663161625,0.0134963523307315,14.23131584402985,6.979881320663247,6.290202313490703,3.2298720780294694,2.906468033725986,1.8802400563937292,4.759520551752331,7.71804803205404,10.804356434008412,11.535659969705348,0.3792921754121627,1.1896261887235935,0.1115525667265272,0.6711990455549675,0.0888096462103154,0.2155017271234911,8.907919415549186,15.387304078470388,3.900225165404486,8.625075718343528,2.568697420422429,2.673199737929798
975,2019-02-03,1819,Inter,Bologna,A,1.33,5.25,9.0,0.6818181818181818,-0.7727272727272727,1.181818181818182,0.2727272727272727,4.97589024656683,4.876814511611735,13.03580496847605,13.22230091847788,1.6314136409717326,1.530972093717438,0.7103238560055213,0.453936114566599,0.0823890727255856,0.0299093887469122,10.16401454508704,9.071432982543676,5.200265361158284,4.987104348243161,2.631556131744782,2.4800866901800624,4.5090382077898,4.420853697702519,11.786363480380317,15.03376028922992,1.7341120802781338,0.8178985114942091,0.9789818795334786,0.1779613348451915,0.0701268056906459,0.3336463661458871,11.735477243846134,9.053432637840295,6.308869291479021,3.1697895795832407,1.3143497494066436,2.1041151581773385
976,2019-02-03,1819,Roma,Milan,D,2.15,3.5,3.4,0.5,0.3636363636363636,-0.0454545454545454,0.0909090909090909,5.8574702209177,4.872155746276841,12.798316923810184,13.60716711589915,1.960920101628986,0.9594956833848812,0.9716556932383416,0.439070715798902,0.0513766037804707,0.0403037175364805,8.203867884972219,9.731216100950856,4.786461575080195,4.907851822226075,1.42868598210198,2.0269902723106576,6.604511153045843,5.816122315971112,15.47981959504841,13.639332903193647,1.781515296743769,0.9559839901491088,0.6345693698507836,0.5015694426490331,0.2202245185028349,0.0338856158049428,10.035763256164348,8.736938072984598,5.489867570821549,4.209204477166795,2.920671754611785,3.0721676142493366
977,2019-02-03,1819,Spal,Torino,D,3.7,3.25,2.15,-0.5,0.2272727272727272,-0.4090909090909091,-0.1363636363636363,4.234667624122608,4.526153025559027,11.279751937694058,15.39125841902462,1.6006371563807102,0.6691896909880205,0.800985173883054,0.1456047284586757,0.0573764773631484,0.2729833903873329,11.238117744180682,8.861899430658195,6.252711238394274,2.77528238267324,1.257195249424394,2.0851851293879697,4.972931959635005,7.760814972890258,13.722135799983551,12.189561308555872,1.0552965245205612,1.3791485018093077,0.3823364346347596,0.5001816463571044,0.0929238993164654,0.0955245605991633,8.231317998505498,10.776505552555356,3.505581152301948,5.562281670011097,2.1373198094601458,2.446265130623611
978,2019-02-03,1819,Udinese,Fiorentina,D,3.6,3.3,2.1,-0.5454545454545454,0.3636363636363636,-0.5454545454545454,-0.1363636363636363,4.586989575560471,4.067295069988141,11.007226151588943,10.097899070592163,1.922641558791544,1.1898431555503886,0.7150741716543916,0.5818446938742097,0.0367289910011899,0.0479133024832732,10.033300623118334,7.357179195329281,5.641969978730727,4.168501009753754,1.6901276306958035,1.1736386177774698,6.168991309810002,3.525137444947732,12.194920127939962,12.285691448059978,2.1020381397484518,0.9358659452916616,0.5085528948035872,0.4337620415738464,0.219281007028403,0.0110261024324699,14.188977890323654,7.166594589707684,6.054055386118323,3.0047674496693104,2.557525419385141,1.9021598300673597
979,2019-02-04,1819,Cagliari,Atalanta,A,5.0,4.1,1.66,-0.5454545454545454,0.8181818181818182,-0.5,-0.1818181818181818,3.9647487804694856,5.322239152591317,10.757703297632004,13.604156212364272,1.0873570908374002,1.1987141049638852,0.3882975556118891,0.6661546366089947,0.0975054948036536,0.152215933450633,8.423113455347128,10.594189386251935,4.570847347984883,5.95596367903607,2.436501690256418,2.6269763873539427,5.502794567000612,7.026546911245965,12.179424073046912,12.529042516307475,1.3133075090572943,2.3139325625369875,0.5094700181823898,1.240198405179214,0.0566172092191242,0.0017131275688554,10.144799954922323,10.530952783555774,5.670551018126626,6.677806992443212,2.094548260995724,2.2119602924651782
980,2019-02-04,1819,Frosinone,Lazio,A,7.0,4.75,1.44,-1.2272727272727273,0.2727272727272727,-0.8636363636363636,-0.0909090909090909,4.957025435152754,4.863630864867605,11.485138027899705,11.175049712247318,0.4643814016609011,1.868407651126725,0.2359854926366466,0.5996079777198853,0.0956429130577485,0.098925040341991,9.24537487979458,10.668712409229462,4.507784574489941,6.303355440453241,1.8635403423808243,1.9711534301140408,5.701566544086713,4.531763791752236,13.01680475626582,14.40586400545693,1.7862073555415117,0.9668601046018246,0.7949910213999495,0.5410578585774947,0.0420354030751077,0.2147939510479866,7.621346450218127,9.052813172197656,4.461650378985012,4.379151489893201,1.3507430761150254,2.385719314400151
981,2019-02-07,1819,Lazio,Empoli,H,1.3,5.25,9.5,0.3043478260869565,-0.782608695652174,0.7391304347826086,0.217391304347826,3.5256393793033167,6.24142434065929,13.354833594660096,12.276680473389291,1.6701601166718685,1.8440079316261733,0.8585963885825659,0.6424300387072186,0.0664983253649957,0.0905432876449423,8.288082140423581,10.804224717015424,4.352381892391042,5.548402636862625,2.167575462901372,1.2930324971247578,4.934208652170641,7.128460238436158,15.572514424245698,13.641959517783194,1.5188986908424007,2.052544595157687,0.7791642179817418,0.6272252762214625,0.0273884539645442,0.2204719054342229,8.489236296853885,10.978058914469807,4.648739605872877,5.183108024151628,3.302402247618302,2.8373479225409075
982,2019-02-08,1819,Chievo,Roma,A,5.75,4.33,1.53,-1.2173913043478262,0.6086956521739131,-1.0,-0.3043478260869565,5.432161555116891,5.022402982284662,13.934330170878416,14.396368002517956,1.0069223790362285,1.0761652978353369,0.6272610320451834,0.5027600331938024,0.0754852047424529,0.0533901265745191,9.636590369440386,9.370124367936729,6.105344566525787,4.558582192782647,2.175342556962863,2.46167812260854,6.261054469790171,3.735570841406281,12.252264121663304,15.604392399559597,1.8619892715246005,0.9532596231561152,1.0721586571791613,0.511072155234131,0.1131781944963642,0.0549064580137388,11.006181628316332,7.614177329515236,5.930995185556004,3.4230060599894765,2.458915745518324,2.7401861598320827
983,2019-02-09,1819,Fiorentina,Napoli,D,4.0,3.6,1.9,0.3478260869565217,1.0434782608695652,-0.8695652173913043,-0.1739130434782608,4.803244087866314,6.678402933677419,11.203564355727345,10.710994519367512,0.3103299615921068,1.700603246125116,0.0912702818351734,0.912799219471432,0.0726624377829756,0.1763195948574296,8.742843157916282,15.135066972896174,3.5547296802406416,7.965971041241659,2.465297889273472,2.368981603280991,5.360705755310534,6.397379817097769,13.990076292211958,12.101516422606489,0.5692405539076689,2.192892323235065,0.1290269319768197,0.9003132473630803,0.0202040300176044,0.0473177203535211,9.077697248601146,10.875484569073906,3.377543936130456,6.249317493269922,2.1878359282532838,1.890364898728588
984,2019-02-09,1819,Parma,Inter,A,5.25,3.8,1.66,-0.3043478260869565,0.6956521739130435,-0.4782608695652174,0.0,5.949143370377399,5.667735960680669,15.938035695315412,13.70490895095139,1.6394211471069624,0.9639869269006056,0.7010115173796244,0.4103747037437646,0.3620023370722634,0.0277245748339155,9.301985746741956,8.057492590677873,4.85534414320969,3.989348406996528,3.116913888126554,2.6954086483295345,4.980273838107046,4.535575508962375,13.75656770261705,12.45460984118034,1.3347929785091006,1.4344317128892958,0.5811740638008479,0.3714022754243341,0.0674092412973104,0.0244713180570796,9.770557354450732,9.058445167515254,4.436580748834263,5.171267194307557,2.5167277439737368,2.210980018813851
985,2019-02-10,1819,Atalanta,Spal,H,1.28,5.5,11.0,0.8260869565217391,-0.5217391304347826,0.5652173913043478,0.217391304347826,7.052537353054486,4.942292665962291,17.27937473119434,17.717412134966587,0.4394292809421349,1.0905443277999476,0.2045155297560702,0.5844183594522221,0.3227917160844624,0.1546338969941175,10.659365624651514,8.903970222907686,5.138064067358513,4.65308301464082,3.201914515011286,2.7141111658236285,6.827235316628143,4.6716565301742135,14.481722842229804,15.293048981575938,1.578602657875756,0.6458863087823927,0.7532337719504638,0.3301387937500745,0.137190973008846,0.0431940220500033,10.909390697908066,9.539106273803103,6.290099482897687,5.097021067984817,2.533184583110244,2.6010899462349566
986,2019-02-10,1819,Bologna,Genoa,D,2.25,3.1,3.5,-0.7391304347826086,-0.4347826086956521,-0.3043478260869565,-0.0434782608695652,6.1754362425393685,3.5380392165271264,15.650000931515786,13.797909953041907,1.1577978127982456,0.6876160199764663,0.4256854895501706,0.1585568546212928,0.0785046924278487,0.2298661482164866,11.073149574237291,9.866009593448704,5.949456947831803,4.378935778029199,2.5046991243416867,3.2965672288248986,5.3039346660024185,6.294122159926415,14.148234618910706,14.035327876340649,1.5015891695530152,0.6814646787216639,0.533797138050339,0.4314505889926116,0.0300967320282603,0.0859511178482096,9.009822640004089,10.057362125398402,5.012974208731131,5.230855570414327,2.278792272722733,2.555787999013522
987,2019-02-10,1819,Milan,Cagliari,H,1.4,4.75,8.5,0.4782608695652174,-0.6521739130434783,0.6521739130434783,0.217391304347826,6.56785016499344,5.961492577063033,13.264607874510094,12.446695255305228,0.6475604532982379,2.1578209916925286,0.1055674897689469,1.100256293555047,0.1983487520624411,0.2205326805127395,9.790843204321092,9.625396463992969,3.672535948123721,5.658532493731298,2.3355021233068527,2.637571281742037,6.143538743845545,3.985668450591743,16.440909854305634,15.107380872735693,1.1291073013351376,0.9262312894479512,0.5301063097966296,0.3115465176586865,0.0642311119639122,0.1880723030203073,11.05984965162772,10.07218966769227,6.5041011400097855,4.673674727943239,2.594753829148851,3.242645914408065
988,2019-02-10,1819,Sampdoria,Frosinone,A,1.5,4.0,8.0,0.391304347826087,-1.1304347826086956,0.8695652173913043,0.1304347826086956,6.858647077281738,4.549537160894062,13.666864142591177,15.785221894651716,1.8370385385954355,0.5284524343067993,0.6162821768736744,0.2701135584453392,0.112247159702326,0.0353405634853241,10.562228752385938,9.441086951166977,6.237354122302778,5.079380873782998,2.2544237494577946,2.8554372290658696,5.146657174460566,5.070243435158264,11.033294749516756,12.779586130272644,0.3799484194317955,1.7105153507181416,0.1930790393746224,0.6724065273192907,0.2600714745321341,0.0809386693475125,9.564397629334463,10.001673788508898,4.779096470387292,5.8845635416486575,1.524714825147133,2.1582164430619413
989,2019-02-10,1819,Sassuolo,Juventus,A,7.0,3.75,1.57,-0.0869565217391304,1.4782608695652173,-1.3043478260869563,-0.2608695652173913,6.503716593468314,3.2463282472562294,11.79366847557571,13.147510551243585,2.26619385348013,1.3132086966793328,0.5983939603164199,0.7200847923720465,0.1791944155929216,0.0090104291677127,13.97162176103038,7.136139561506775,6.5926012443692175,3.735132824697428,2.272795401116017,2.1028551431267752,4.808132180654105,5.563784258931436,14.309906503930575,14.506119274929029,0.823845582611604,0.8804988797946303,0.5132135715261793,0.4113491179497113,0.2435788040970757,0.0436828308211724,8.429937573439766,9.484647210277815,4.995281916634268,4.820658158069406,2.5070984561249445,2.377736645662316
